EntrezGeneID,control.1,control.2,control.3,control.4,control.5,case.1,case.2,case.3,case.4,case.5
4087,7.734046,7.150471333,6.751522667,7.136326333,7.82591,7.410266667,7.201049333,7.456127667,7.724511333,7.349288
4088,3.640158,4.16440475,4.8669745,4.12620275,4.184134,4.25737175,3.94142925,4.661171,4.3273585,3.78748975
4089,5.3446025,4.8753585,4.032917,4.284672,4.7714525,4.611843,4.5807005,3.898394,4.7045705,5.004562
409,4.633705,5.122781,5.294546,5.27309,5.662719,4.581368,4.889988,5.85203,5.876572,5.638314
4090,4.6384905,4.8731985,4.3049845,4.1325625,4.3158215,5.125113,4.6136215,5.00594,5.394855,5.1856515
4091,3.93120675,4.07852075,3.9349695,4.188007,4.0246045,3.927251,3.818435,4.1909425,4.2277615,3.528437
4092,6.244645,6.26742,4.950712,6.233352,6.044154,5.854146,5.508041,4.711572,7.079553,5.217608
4093,2.903833,3.3354,2.932738,2.884473,2.942853,3.075482,2.862564,3.090857,2.885986,3.01015
4094,4.549702,5.979838333,4.173771,5.111317,4.090242333,4.715283,4.562294333,4.577355333,4.889957333,4.317758333
4097,5.92477,5.432573,5.279002,5.871946,5.289649,6.359338,5.661045,5.492357,5.355085,5.687559
4099,3.0171915,3.264641,2.986911,3.065729,3.053461,3.0109535,2.9307155,2.963356,3.0749165,3.2503
41,3.066036,2.880559,3.034714,3.079034,3.0291675,3.0051715,2.975811,3.186988,3.318755,2.9852485
410,3.541855,3.596912,4.057439,3.540332,3.763715,3.497066,3.410433,3.982639,4.354217,3.546139
4100,2.794487,2.919119,3.034353,2.852728,3.725433,2.930872,4.012087,3.09798,3.027481,3.157259
4101,2.832074,2.918545,2.776316,2.747801,3.20371,2.720023,2.762494,2.880033,2.902312,2.73466
4102,3.02761,2.980561,3.143744,2.956822,3.163813,3.132644,3.218255,3.426455,3.097277,3.12652
4103,2.774558,2.865339,2.879542,2.808612,6.811606,2.859808,4.497241,3.653033,2.961083,3.717489
4104,3.229579,3.007867,3.432914,3.321469,3.475673,3.255071,3.798164,3.286184,3.229602,3.606884
4105,3.419403,3.238956,3.274606,2.971083,3.587212,2.900034,3.007261,3.743995,3.02379,3.190244
4107,2.806069,2.763974,2.899569,6.012401,2.959384,2.852639,2.918855,3.062229,3.137406,2.974123
4108,3.266125,3.124257,3.082312,3.087187,3.866297,3.285239,6.450569,3.297465,3.06509,3.226757
4109,3.74569,3.369441,3.670195,3.730715,3.698925,3.351212,3.400549,3.624676,3.975076,3.395515
411,2.81547,2.984262,3.026894,3.122701,3.546491,3.060463,2.979201,2.966642,2.597001,3.115675
4110,2.822998,3.037832,2.941522,2.935699,7.061082,2.660981,2.778434,3.022511,2.620982,2.73756
4111,2.941587,3.124505,3.313341,3.031481,3.371708,3.237368,3.534259,2.951057,2.992686,3.090606
4112,2.733421,2.980575,2.630287,2.738969,2.741817,2.657843,2.686779,3.167258,2.67518,2.905303
4113,2.775416,2.927582,2.760296,2.804462,2.866852,2.739467,3.155116,2.894918,3.202226,2.765318
4114,2.869148,2.895902,2.904411,3.01113,3.018052,2.977347,2.641318,3.049041,3.406801,2.904357
4115,2.892962,2.77526,3.053748,2.86402,2.9021905,2.8785415,2.9920645,2.941439,2.8569375,2.77001
4116,8.790047,7.3679335,7.9846595,7.550291,8.3960925,7.5128205,8.1673455,7.755246,7.6864505,8.8765095
4117,5.359851,3.193448,4.371105,3.694714,3.732448,5.182137,3.163998,3.013406,4.171703,3.333149
4118,8.869881,6.05058,10.058609,11.029948,9.2851,10.075729,10.083757,9.11249,6.273066,6.332271
412,3.94609,4.16598525,3.60848375,3.454578,3.34724625,4.330653,3.4417225,3.4789305,3.4920185,3.4990365
4121,3.9343445,4.9515445,5.493405,4.9673525,4.2695015,4.900344,4.3887475,3.926241,3.672787,4.919343
4122,5.4643315,5.040815,6.5117365,4.655612,4.581567,5.3557945,4.8017035,5.9329635,4.795803,4.2099945
4123,3.823809,4.448019,6.082493,4.267596,4.908249,4.598229,4.118974,4.439952,5.246745,4.704125
4124,5.895889,7.527006,6.058367,6.336393,6.829675,7.083571,6.797466,6.663062,5.870028,6.412302
4125,7.315654,7.033844,7.995161,7.490499,8.133389,6.711709,7.032491,6.875934,8.149927,7.024664
4126,5.159175,5.638026,4.948584,5.8419,5.014748,5.394919,5.499073,5.627185,5.676501,5.046803
4128,4.467949333,4.862073333,3.476423667,4.22368,4.238457,3.966691,3.903473333,4.484539,3.517728667,5.234821
4129,4.393228,8.847187,4.123948,5.849527,5.807575,5.49901,5.469142,6.372096,5.14279,8.373868
4130,3.485408333,3.451779333,3.313287333,3.314626,3.227845,3.581703333,3.305663,3.303681,3.095738,3.161329333
4131,6.036145,6.4723415,4.340385,6.0380955,6.850762,5.7048125,5.482431,6.001843,5.940219,5.772831
4133,4.143247,4.237325,3.421154,3.577791,3.839253,3.402383,3.749488,4.056226,3.500127,4.381536
4134,7.111128333,7.246821833,7.054980833,6.877145167,6.5637895,7.241839167,7.027286667,7.179368833,7.418402167,6.405581833
4137,3.28550675,3.13207225,3.44572825,3.01938075,3.034291,3.12824025,2.99533825,3.55511225,3.3099235,3.15427225
4139,5.117777,3.665774,4.635217,3.571225,3.086818,3.922059,3.997321,3.74619,3.292326,4.660827
414,3.425593,3.215405,3.8844295,3.425765,3.690131,3.4106585,3.452751,3.573688,3.4767255,3.7475305
4140,7.0760515,6.422314,6.6887065,6.886189,6.2884555,6.702161,6.8116645,5.673704,7.0838255,6.72277
414060,6.636976,4.792176,6.906233,4.861532,7.309834,6.208287,7.826779,5.910999,6.998748,5.14504
414062,5.18192,5.958008,5.54813,7.566531,5.933908,5.055957,5.214303,5.647771,7.09983,6.932487
4141,6.958236,6.781038667,7.675715,6.475827,7.133941667,6.984571333,7.456782333,6.636229667,7.433024333,6.91405
414189,7.361762,5.753463,6.922992,6.410512,6.189178,6.895974,6.011994,5.950722,6.691434,5.358734
4142,3.428458,3.211231,3.375935,2.974839,3.530523,3.066827,3.227732,3.464775,3.179064,3.226628
4143,3.693452,3.689944,4.180003,4.561282,4.470318,3.636577,3.631727,4.015906,4.918661,3.894777
4144,6.176312,6.982428,7.090933,6.158641,6.362862,6.162431,6.5053725,6.507914,6.8556915,7.3307
4145,3.490636,2.955201,3.616648,3.315939,3.233742,3.353563,3.751723,3.495113,3.914595,3.572329
4146,3.1656235,3.097211,3.2016755,3.1505785,3.432148,3.1160795,3.233689,3.300696,3.3391375,3.289248
4147,8.149111,9.49301,9.265411,7.263674,8.302238,4.916395,7.972108,7.193915,9.012276,6.669136
414771,3.108595,2.8183975,2.960013,3.040023,3.099635,2.8561525,3.1361545,2.8198125,3.086442,2.8505775
414777,5.284303,3.84805,4.905284,4.336804,5.772068,4.728018,5.660168,4.280711,4.476384,3.505848
4148,2.818386,3.197639,2.721866,2.766323,2.741903,2.942247,2.749621,2.92782,2.720736,2.793206
4149,5.3467908,4.9186162,5.4485548,4.9422938,4.724078,5.1164562,4.8974402,4.7563618,5.0626266,5.4757136
414918,3.617592,3.072335,3.175391,3.142926,3.925803,3.195401,3.111213,3.373369,3.487907,2.893775
415,3.142892,4.671638,2.828552,3.019765,3.101536,2.938054,3.227639,3.053167,2.875353,3.290076
4150,5.0569285,4.769507,5.3087645,5.268211,5.490733,4.960584,5.093654,4.7924,5.4300735,5.0475235
4151,3.214083,3.394505,3.757991,2.943453,3.319072,3.31207,3.27806,3.016531,3.297201,3.656941
4152,6.559168,5.9164035,5.6858035,5.808236,6.0746235,6.187531,6.3334025,5.587688,6.421216,5.673039
4153,2.787195,2.865561,3.090563,2.892126,2.717736,2.794623,2.849279,3.174627,2.743994,2.739653
4154,6.344964,6.12431925,6.30093775,5.89327025,5.98916225,6.186261,5.871511,5.935354,6.41735275,5.88696725
4155,4.910278333,4.495610667,4.556687667,4.467890667,4.420139667,4.283796667,4.202522333,4.26233,4.549334333,4.325075333
4157,3.550374,3.58212,3.545067,3.42581,3.724713,3.480379,3.86374,3.624676,3.539448,3.46631
4158,3.0014015,2.8956755,3.034876,2.759612,3.0273745,3.043638,3.085977,3.115928,3.2972935,2.9257485
4159,2.553623,2.998555,2.972946,2.97374,2.793292,2.562933,2.491073,2.642484,3.095635,2.966282
416,3.212926,3.508936,3.669998,3.212746,3.289534,3.290081,3.191743,3.510239,3.272279,3.385677
4160,2.989796,3.021962,3.239309,2.78972,2.812461,3.03879,2.859709,2.910488,2.90422,4.435927
4161,2.800387,2.823435,2.913043,2.986502,3.015822,2.93066,3.012889,2.837851,3.018991,3.043548
4162,6.0924234,6.9711224,6.1550226,5.684472,5.0579916,6.4067644,5.9889998,6.046105,5.631267,6.7331278
4163,3.600957,3.784845,3.576984,3.464782,3.543043,3.623334,3.466894,3.510303,3.844278,3.607363
4168,2.859809333,2.943853667,2.777929667,2.738394667,2.954499667,2.718965,2.720703333,2.988039667,2.813538667,2.718061667
417,3.237651,3.221643,3.278897,3.492979,3.650874,3.333489,3.363871,3.575314,3.671356,3.302624
4170,6.333596,7.0742784,6.4389238,7.1124858,6.4457652,6.2543552,6.8408386,6.740156,5.923886,5.8606556
4171,8.189567,7.149919,8.680772,7.837415,7.950059,7.513921,7.8407,7.263813,7.81547,9.677
4172,8.136062,7.556403,8.638823,8.124166,8.193861,7.169628,8.213117,7.031712,7.244686,8.1021
4173,6.21778475,5.38362025,6.2396905,5.81807675,5.40873525,4.7506935,5.82244375,5.17429775,6.37064175,7.1357955
4174,5.5408245,4.944949,6.0157095,5.5623495,5.182142,4.3461655,4.740892,4.816079,5.0739445,5.837098
4175,9.703862,8.421967,9.522924,8.097685,8.582414,7.419576,8.468115,7.767986,7.146959,9.992258
4176,7.779417,6.345964,7.6775085,6.807977,6.7632655,6.5801335,7.618559,6.7893895,7.023222,8.3113635
4179,6.941036333,6.649966,6.962807333,6.778487333,7.064126667,7.085825,7.463206333,6.819322667,6.532085667,7.680636667
4184,3.105595,3.13351,2.968348,3.192061,3.305171,3.543267,3.082084,4.105523,3.551158,3.163213
4185,3.479247,3.319509,3.558842,3.538575,3.390679,3.410265,3.407227,3.830071,3.640483,3.266061
4188,4.226644,3.029069,3.03302,2.97272,3.01462,2.983102,3.257114,3.553073,3.20393,2.810155
4189,5.8022205,6.4070285,5.4182385,6.0394145,5.504466,6.717709,5.5086345,5.684491,5.5514125,6.567836
419,2.846908,2.854591,2.776787,2.71806,2.855835,2.685608,2.788066,2.806994,2.710618,2.703708
4190,9.904803,9.658764,10.09961,9.559814,9.544305,10.251532,10.173794,9.710137,9.623158,11.253375
4191,7.711423,7.5806165,8.2757605,7.8028745,7.9650285,8.5042335,8.121722,8.346861,7.7904865,8.343023
4192,8.426091,9.676654,7.449298,7.728868,9.837641,7.167896,8.959602,9.132449,6.421563,9.363027
4193,3.361695,3.3215988,3.359895,3.4176398,3.4440182,3.4550574,3.422249,3.2429358,3.3299946,3.0567474
4194,3.093514,2.961403,3.449795,3.432258,3.342072,2.756329,2.912537,3.061405,2.946061,2.799378
4199,3.706856,5.479971667,3.955443667,4.420201667,4.569122667,4.178514333,3.993046,4.592453,3.948767667,4.731736
420,2.866488,2.964411,3.056244,2.875782,3.102254,2.812219,2.806595,3.262905,3.198982,2.969569
4200,5.512836667,6.063950333,5.000448333,5.567997667,6.140141333,5.988223333,5.818313333,5.683913,5.969854,6.820985667
4201,9.43327,9.413981,9.973975,9.804324,10.127403,8.390876,9.714244,9.453931,9.817611,9.915257
4204,5.212771333,4.540051,5.240271,4.725092,5.042141333,5.387199333,5.062178,5.441390667,5.357088,4.623499
4205,6.412724,5.599773333,5.955142,5.894592,5.656073333,5.873113333,5.313775,5.770829667,5.665958,5.862853667
4207,3.156011,2.846692,3.232903,3.134422,3.314457,2.997841,3.098825,3.029595,3.472184,3.237042
4208,3.718865667,5.012152,3.981823667,4.448045667,4.126361667,4.519286667,4.463716333,4.064999333,4.640759667,4.641219667
4209,3.7278575,3.771755,3.884789,4.0521275,3.9744705,3.824317,3.8396155,3.966129,4.2948475,3.7594315
421,3.932512,4.4214065,4.1362065,4.289495,4.2539505,4.2560605,4.029341,4.698817,4.1692885,3.837668
4210,3.381429,3.253349,3.117421,3.007177,3.21998,3.272126,2.914233,3.194573,3.297485,3.362081
4211,9.607579,9.219112,10.755481,9.658233,8.629145,9.259814,9.962345,9.382746,10.494585,9.276973
4212,6.865684,9.094556,6.946263,7.044656,6.363707,7.603089,6.538423,4.988243,6.397727,6.670375
4213,5.340431,6.146186,3.852796,5.608715,6.044111,5.854146,6.240475,5.664618,5.094796,5.239757
4214,3.237651,3.174771,2.971361,3.298101,3.270662,3.198345,2.921127,3.17687,3.371905,3.058282
4215,5.9024,5.235665,6.051025,5.192317,5.185253,5.308916,5.709462,4.554405,5.063257,5.551881
4216,6.3907345,6.1574035,7.6813645,6.6297335,7.548013,6.4908065,7.239211,6.337949,6.7733965,5.6718085
4217,4.555766,5.36154,6.894383,5.240557,6.261726,4.711126,5.8237865,5.118018,4.872762,5.0483085
4218,8.204134,8.512503,8.831209,8.256188,8.21418,7.740531,8.223537,7.003751,9.423901,7.947133
4221,5.42801,5.856626,5.721886,5.860425,6.593078,5.774776,6.366185,5.802285,6.796742,6.810437
4222,5.506718,5.547252,3.495486,7.684943,3.245468,5.336686,2.982252,3.320145,4.822862,3.302226
4223,2.82848,2.9364995,2.662587,2.713722,2.7560415,2.850577,2.8060135,2.6920065,2.776063,2.56757
4224,2.684405,2.691568,2.891193,2.645281,2.872575,2.686281,2.84374,2.823847,2.878406,2.698222
4225,3.06946,2.915096,2.978896,3.022714,2.86137,2.743657,2.839529,3.374856,2.922104,2.848276
4232,9.214489,9.585353,9.072977,9.438343,9.137255,8.888399,9.309685,9.181235,8.275264,9.746262
4233,4.26141425,3.7813745,3.7139355,4.26876875,3.90594125,4.4131455,4.158862,4.47312325,4.1947195,3.473003
4234,4.843176,4.892158,5.128824,5.229866,5.97524,5.482887,5.744496,5.467961,5.736859,5.018089
4236,7.027046,8.070004,7.442368,7.076511,6.973815,7.699226,7.097204,5.975209,7.1434,7.8989
4237,7.907038,7.827979,6.55898,7.246114,6.925493,7.903219,6.931671,8.015255,8.235889,7.395383
4238,4.7773065,5.1506795,3.9637495,4.5009835,4.5661985,4.9348235,4.8136185,4.651133,4.4384195,5.1515895
4239,5.952101,5.839436,3.318065,4.241426,3.131788,6.630065,3.786777,4.399868,3.382513,3.132509
4240,6.285493,7.260627,7.22053,6.462753,6.326598,7.118849,5.54919,7.356453,6.34484,6.727864
4241,3.171573,2.838568,3.297908,2.742577,3.153007,3.115576,3.31057,3.361522,3.001584,2.931525
4242,3.59192,3.670798667,3.485949667,3.702209,3.598192333,3.505268,3.641706667,3.704643,3.574453333,3.905161333
4245,6.289878,6.661775,6.20901,6.545011,5.963234,6.384454,6.013869,6.50556,6.328798,6.413049
4246,7.85485,11.389074,6.86485,9.683488,10.226386,7.929857,7.617234,10.201299,11.741149,7.798601
4247,5.822244333,5.737291333,5.722914333,6.173534,5.449741,5.802556667,5.599289,5.569557333,5.620363667,6.076262333
4248,3.8174095,3.3835785,4.3258405,3.809715,3.7332465,3.587004,3.5260615,3.874105,4.0307995,3.469067
4249,5.6517925,5.2388045,5.3944715,5.5979345,5.0896365,5.8247485,5.0076665,5.5260285,5.2413585,4.9300105
4250,3.057013,2.753607,2.676348,2.662591,2.860072,2.709312,3.060456,2.79631,6.03744,2.799484
425057,3.089492,3.0943,2.929539,2.85173,3.099295,3.049662,3.248833,3.195326,3.118415,2.840181
4253,4.638654,3.6975825,4.1171285,3.992481,3.8092595,3.949867,4.0289055,3.6100315,3.7012885,4.0173025
4254,2.781389,2.831369,2.933187,2.9466815,2.7836515,3.019963,2.817006,2.89989,2.7000405,2.8775795
4255,6.652238,6.339874,5.004547,6.583898,6.926026,7.041074,6.406084,6.842027,7.237472,7.959812
4256,7.241544,10.457637,6.272979,7.168265,6.183032,8.936059,8.026972,7.490922,6.5969,10.182374
4258,8.199296,7.018223,7.545293,8.505256,7.533439,7.991755,8.030233,7.64786,9.162278,8.462716
4259,10.023916,10.918122,9.421336,9.739532,9.288963,9.688063,9.973712,9.767504,9.116055,10.34478
4261,3.198934,3.575677667,4.590346,3.245853667,3.971266333,3.287897,3.358509667,4.011397333,3.900500667,3.232211
4267,8.773448,9.840663,8.60857,8.746288,6.6200695,9.254682,8.1262265,8.9175375,8.286169,8.8690995
427,7.87388975,7.0136175,7.389472,7.2578715,7.11715475,7.8125695,7.68982325,7.577864,6.71794975,7.42149125
4277,5.027962,4.8591355,6.054667,4.902046,5.540193,4.791458,4.4255775,4.568259,5.940492,6.3019815
4281,7.754456333,7.119371667,5.781252667,5.53856,6.078641333,7.445598667,6.534773333,6.341265333,7.040613667,4.482304667
4282,10.157479,10.530602,10.812674,10.731705,9.869089,10.452248,10.66518,10.630544,10.940151,12.330061
4283,5.211261,4.78723,5.608559,9.758233,7.372183,9.083874,4.539867,5.983415,6.893737,5.364689
4284,3.053497,2.966309,3.035499,3.153047,3.305025,3.100117,3.146573,2.983489,3.349764,2.999003
4285,4.6561185,5.305217,4.541543,4.7585745,5.7455655,6.113201,4.656438,5.1948165,4.942537,5.8257275
4286,4.839192,4.969338,5.000089,4.572693,4.865354,5.979942,4.356348,5.373234,5.284442,4.079266
4287,4.020522,4.08420975,4.33569475,4.22768775,4.3177885,3.34341775,4.018367,3.9554335,4.09817525,4.65709625
4288,6.79739,5.3244755,4.9273345,4.724772,4.98637025,4.302797,6.22204175,4.1049215,4.282914,5.206114
4289,5.627424,6.081989,6.175847,5.889605,5.725586,5.043418,5.73451,5.514937,6.037555,6.720386
429,3.237236,3.069534,3.08346675,3.1037275,3.05553275,2.93330475,3.130532,3.3631715,3.3472995,3.01044875
4291,8.2053315,6.739159,7.6009125,7.802579,7.9425175,7.6625275,6.924394,8.634684,7.123363,8.261816
4292,7.982684,7.328095,6.54865,7.078712,6.51255,8.083662,7.313614,7.239625,7.06945,8.634575
4293,3.681676,3.436817,3.6577815,3.5714765,3.1621405,3.479439,3.421091,3.2094125,3.295987,3.6047595
4294,4.074423,4.410008,4.554974,4.390699,4.111807,4.146481,4.48333,4.414139,4.403793,4.158632
4295,2.91881,2.778101,2.748504,2.761534,2.858179,2.69629,2.803237,2.800234,2.858249,3.053288
4296,6.032753,6.08636,6.544909,6.197495,7.111739,5.806286,6.34215,6.857257,6.671212,6.162124
4297,4.894233833,5.186633167,5.573700833,4.753043167,5.401608833,4.986014167,5.138945667,4.8293455,5.286133667,3.890947
4298,3.001438,2.680407,2.775824,2.815774,2.884838,2.71463,2.852163,2.826282,3.099475,2.826688
4299,4.728387667,4.582634667,4.915114,4.872968333,4.611004333,5.076178333,5.028888333,4.740308333,5.033861333,4.133703
43,3.124539333,3.042361333,3.382859,3.006235,3.068041667,3.055142,3.025466333,3.138934333,2.992370667,3.124652667
430,3.043651,2.562072,3.04647,2.784119,2.810121,2.734449,2.770712,3.028888,2.937221,2.881053
4300,3.570421,5.037792,5.2489355,3.96507,3.5374005,3.6913885,4.0033485,3.724473,3.7007675,3.8913685
4301,3.164535333,3.257349333,3.196443667,3.008244,3.476175,3.104955,3.403681,3.635644333,3.265759333,3.246874333
4303,3.848089,3.26472,4.254406,3.840251,4.276784,3.754703,3.537367,3.82066,4.23223,3.280101
4306,7.10906,5.155,3.410613,3.607844,2.905235,4.782334,3.965405,3.809147,3.120372,5.577053
4308,2.57601,2.719047,2.500733,2.768362,2.684119,2.837725,2.578113,2.531243,2.532531,2.604042
4311,3.124223,4.2049895,3.172905,3.71637,3.48835,3.9541955,3.231817,3.148266,3.3263645,3.3142545
4312,3.123015,5.615786,2.804298,3.590925,3.096547,10.243965,3.27922,3.198064,2.797391,3.314801
4313,8.213006,8.377221,6.060766,9.621551,7.038135,9.463461,7.837626,8.578229,7.4987,6.447649
4314,3.22072,3.38645,3.290664,3.467084,3.257681,4.248253,3.404926,3.659943,3.633145,3.363002
4316,8.907322,9.898819,6.801281,9.210683,9.564703,9.004997,8.694766,10.815973,11.200355,6.273324
4317,2.910258,2.746828,2.774784,2.961641,2.723582,2.88159,2.784093,2.562532,3.070057,2.978984
4318,5.999569,5.099914,8.885277,6.613301,10.162958,5.56041,5.24642,6.068518,5.910278,6.892887
4319,2.816586,4.179151,2.658297,3.514543,3.144617,2.711588,2.824505,2.936587,2.862722,3.645482
432,3.080282,3.305418,3.306603,3.325924,3.160174,3.146607,3.119177,3.013896,3.623877,3.203325
4320,5.310752,5.4370145,3.991131,6.0815825,3.6454665,8.483656,6.011367,5.2304965,4.4845825,4.309337
4321,3.21834,3.299357,3.526206,6.791568,7.525032,4.044466,3.269872,3.016531,3.115621,3.226599
4322,4.17812,3.870166,3.674026,3.951707,3.694744,7.772583,4.345373,3.813466,3.583555,3.740078
4323,4.819006,4.9938405,4.3961845,4.86378275,4.34377275,4.638145,4.2679125,4.38092525,4.0210165,3.95590075
4324,3.421347,3.726318,4.299266,4.504549,4.887192,3.854428,3.751069,3.391373,3.753397,4.027242
4325,2.9845125,2.897733,2.85743925,2.83569925,2.792517,2.90567725,2.84560525,2.8245665,2.8345535,2.81887225
4326,2.843448,2.979363,2.945211,3.207431,3.02519,3.027639,3.088178,3.031328,3.182288,3.069142
4327,4.487146,4.7543015,4.141283,5.117955,4.4656565,4.820649,4.3203125,5.3452115,4.405506,4.0714365
4329,5.7768438,5.9647254,6.1111318,5.8650176,5.5385698,4.887531,5.7395574,4.9959546,5.1670132,7.1223548
433,3.390632,3.413012,3.40414,3.543567,3.263035,3.334693,3.181983,3.245613,3.41295,3.198332
4330,3.280908,4.224049,2.741759,3.759419,2.967443,4.385124,3.329791,3.540164,2.818339,2.921692
4331,6.031624,5.10379,5.261892,5.180002,4.172265,5.346332,4.989705,4.986233,5.154343,6.242391
4332,3.988477,4.705905,4.109198,4.249572,5.380992,4.567399,3.610478,4.337296,4.202175,6.214459
